*DEBUG* 	2016/09/20 - 14:01:00: |1474372860.2498|addButton|{"label":"En 3fois","position":2,"height":60,"displayType":"bloc","nbPayment":3,"reportPayment":0,"minAmount":null,"maxAmount":null,"executedAt":3}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:14: |1500550574.5131|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:14: |1500550574.5179|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:15: |1500550575.0641|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:15: |1500550575.0661|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:15: |1500550575.0711|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:16: |1500550576.15|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:16: |1500550576.1516|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:16: |1500550576.1573|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:17: |1500550577.3982|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:17: |1500550577.4016|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:17: |1500550577.5474|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:17: |1500550577.5489|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:17: |1500550577.5547|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:18: |1500550578.3437|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:18: |1500550578.345|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:18: |1500550578.3499|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:19: |1500550579.0941|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:19: |1500550579.0955|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:19: |1500550579.1014|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:19: |1500550579.4787|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:19: |1500550579.4821|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:20: |1500550580.3466|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:20: |1500550580.3479|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:20: |1500550580.3541|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:21: |1500550581.9154|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:21: |1500550581.9173|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:21: |1500550581.9242|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:22: |1500550582.166|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:22: |1500550582.1706|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:22: |1500550582.9572|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:22: |1500550582.9589|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:22: |1500550582.964|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:23: |1500550583.4185|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:23: |1500550583.4199|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:23: |1500550583.4267|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:24: |1500550584.143|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:24: |1500550584.1447|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:24: |1500550584.1505|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:25: |1500550585.337|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:25: |1500550585.3399|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:25: |1500550585.3471|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:26: |1500550586.2396|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:26: |1500550586.2441|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:26: |1500550586.4528|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:26: |1500550586.4544|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:26: |1500550586.4596|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:27: |1500550587.1492|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:27: |1500550587.1505|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:27: |1500550587.1555|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:28: |1500550588.5482|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:28: |1500550588.5504|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:28: |1500550588.5571|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.0965|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.1004|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.1254|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.127|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.1328|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.5953|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.5966|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:30: |1500550590.6016|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:31: |1500550591.2013|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:31: |1500550591.2031|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:31: |1500550591.2083|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:32: |1500550592.1747|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:32: |1500550592.1758|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:32: |1500550592.1803|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:33: |1500550593.1605|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:33: |1500550593.1619|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:33: |1500550593.1668|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:34: |1500550594.0234|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:34: |1500550594.0245|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:34: |1500550594.0297|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:35: |1500550595.3033|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:35: |1500550595.3059|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:35: |1500550595.3126|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:36: |1500550596.5286|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:36: |1500550596.5302|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:36: |1500550596.5365|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:36: |1500550596.6385|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:36: |1500550596.6422|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:37: |1500550597.6792|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:37: |1500550597.6806|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:37: |1500550597.6861|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:38: |1500550598.3646|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:38: |1500550598.3661|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:38: |1500550598.3722|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:39: |1500550599.161|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:39: |1500550599.1625|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:39: |1500550599.1684|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:40: |1500550600.0266|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:40: |1500550600.0279|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:40: |1500550600.0335|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:41: |1500550601.1089|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:41: |1500550601.1104|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:41: |1500550601.1159|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:42: |1500550602.5345|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:42: |1500550602.5383|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:42: |1500550602.6366|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:42: |1500550602.6382|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:42: |1500550602.6434|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:43: |1500550603.6772|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:43: |1500550603.6788|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:43: |1500550603.6848|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:44: |1500550604.8279|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:44: |1500550604.8293|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:44: |1500550604.8352|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:45: |1500550605.1578|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:45: |1500550605.161|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:45: |1500550605.2174|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:45: |1500550605.2185|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:45: |1500550605.2232|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:46: |1500550606.0926|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:46: |1500550606.0939|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:46: |1500550606.1|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:47: |1500550607.2756|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:47: |1500550607.277|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:47: |1500550607.283|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:48: |1500550608.5251|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:48: |1500550608.5282|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:48: |1500550608.5284|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:48: |1500550608.5295|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:48: |1500550608.5344|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:49: |1500550609.1231|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:49: |1500550609.1246|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:49: |1500550609.1309|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:50: |1500550610.4731|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:50: |1500550610.4747|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:50: |1500550610.4818|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:51: |1500550611.9177|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:51: |1500550611.921|getExternalPaymentOption|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:51: |1500550611.927|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:51: |1500550611.9285|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:51: |1500550611.9345|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:52: |1500550612.5592|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:52: |1500550612.5605|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:52: |1500550612.5655|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:53: |1500550613.1198|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:53: |1500550613.1215|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:53: |1500550613.1271|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:54: |1500550614.138|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:54: |1500550614.1392|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:54: |1500550614.1443|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:55: |1500550615.4483|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:55: |1500550615.4499|validateWebPayment|"RETURN"
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:55: |1500550615.4558|validateWebPayment|{}
*DEBUG* 	v1.7.1.2	2017/07/20 - 13:36:55: |1500550615.686|hookPaymentOptions|{"id":12,"id_shop_group":"1","id_shop":"1","id_address_delivery":"5","id_address_invoice":"5","id_currency":"1","id_customer":"2","id_guest":"3","id_lang":"1","recyclable":"0","gift":"0","gift_message":"","mobile_theme":"0","date_add":"2017-07-20 12:28:26","secure_key":"83d668831c2a6bd1a552900fd0966b1c","id_carrier":"2","date_upd":"2017-07-20 12:29:21","checkedTos":false,"pictures":null,"textFields":null,"delivery_option":"a:1:{i:5;s:2:\"2,\";}","allow_seperated_package":"0","id_shop_list":null,"force_id":false}
